train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,lr_abs,epoch,step,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
0.01257532462477684,4.603866545949131e-05,0.01257532462477684,1869.0,0.0001,143,1869,,,
,,,,,143,1871,0.013492084108293056,7.426816591760144e-05,0.013492084108293056
0.08723676204681396,0.0068056038580834866,0.08723676204681396,1879.0,0.0001,144,1879,,,
,,,,,144,1884,0.030874378979206085,0.0017693049740046263,0.030874378979206085
0.0026303520426154137,1.1484728020150214e-05,0.0026303520426154137,1889.0,0.0001,145,1889,,,
,,,,,145,1897,0.020505521446466446,0.00028931815177202225,0.020505521446466446
0.0496751144528389,0.00047180455294437706,0.0496751144528389,1899.0,0.0001,146,1899,,,
0.04697238281369209,0.0006334296194836497,0.04697238281369209,1909.0,0.0001,146,1909,,,
,,,,,146,1910,0.02279552072286606,0.0002234327985206619,0.02279552072286606
0.02989085391163826,0.00015651340072508901,0.02989085391163826,1919.0,0.0001,147,1919,,,
,,,,,147,1923,0.025350023061037064,0.0004243234288878739,0.025350023061037064
0.10811512917280197,0.006419072858989239,0.10811512917280197,1929.0,0.0001,148,1929,,,
,,,,,148,1936,0.021110329777002335,0.0005948413745500147,0.021110329777002335
0.08229241520166397,0.0032833253499120474,0.08229241520166397,1939.0,0.0001,149,1939,,,
0.006580006331205368,2.2614351109950803e-05,0.006580006331205368,1949.0,0.0001,149,1949,,,
,,,,,149,1949,0.036201756447553635,0.0021583379711955786,0.036201756447553635
0.03689848631620407,0.0004117973439861089,0.03689848631620407,1959.0,0.0001,150,1959,,,
,,,,,150,1962,0.030740175396203995,0.005616959184408188,0.030740175396203995
0.006904514040797949,2.910865623562131e-05,0.006904514040797949,1969.0,0.0001,151,1969,,,
,,,,,151,1975,0.02036980539560318,0.0001789439847925678,0.02036980539560318
0.009769636206328869,3.379005647730082e-05,0.009769636206328869,1979.0,0.0001,152,1979,,,
,,,,,152,1988,0.021035054698586464,0.0005376652115955949,0.021035054698586464
0.02358161099255085,0.00011749964323826134,0.02358161099255085,1989.0,0.0001,153,1989,,,
0.005836447700858116,2.0550849512801506e-05,0.005836447700858116,1999.0,0.0001,153,1999,,,
,,,,,153,2001,0.01580636389553547,9.935558045981452e-05,0.01580636389553547
0.022387079894542694,0.00016383739421144128,0.022387079894542694,2009.0,0.0001,154,2009,,,
,,,,,154,2014,0.020043684169650078,0.00014810869470238686,0.020043684169650078
0.010060694068670273,3.395842941245064e-05,0.010060694068670273,2019.0,0.0001,155,2019,,,
,,,,,155,2027,0.03518788889050484,0.0017194619867950678,0.03518788889050484
0.011359013617038727,3.8410180422943085e-05,0.011359013617038727,2029.0,0.0001,156,2029,,,
0.019818749278783798,9.615925227990374e-05,0.019818749278783798,2039.0,0.0001,156,2039,,,
,,,,,156,2040,0.020721204578876495,0.00029708276269957423,0.020721204578876495
0.03067348711192608,0.0002830030571203679,0.03067348711192608,2049.0,0.0001,157,2049,,,
,,,,,157,2053,0.023132363334298134,0.0011908906744793057,0.023132363334298134
0.017386456951498985,8.698389865458012e-05,0.017386456951498985,2059.0,0.0001,158,2059,,,
,,,,,158,2066,0.027087092399597168,0.0006264099502004683,0.027087092399597168
0.027312390506267548,0.00021906748588662595,0.027312390506267548,2069.0,0.0001,159,2069,,,
0.024322545155882835,0.0002564970054663718,0.024322545155882835,2079.0,0.0001,159,2079,,,
,,,,,159,2079,0.03746558353304863,0.007170984521508217,0.03746558353304863
0.012971656396985054,7.692216604482383e-05,0.012971656396985054,2089.0,0.0001,160,2089,,,
,,,,,160,2092,0.02838537096977234,0.0004344447806943208,0.02838537096977234
0.09086209535598755,0.005178370047360659,0.09086209535598755,2099.0,0.0001,161,2099,,,
,,,,,161,2105,0.021677056327462196,0.0005132486112415791,0.021677056327462196
0.04879393056035042,0.0011315209558233619,0.04879393056035042,2109.0,0.0001,162,2109,,,
,,,,,162,2118,0.02727176435291767,0.0014429499860852957,0.02727176435291767
0.007807915098965168,2.8064871003152803e-05,0.007807915098965168,2119.0,0.0001,163,2119,,,
0.020185859873890877,0.0001553279726067558,0.020185859873890877,2129.0,0.0001,163,2129,,,
,,,,,163,2131,0.023550190031528473,0.00045477703679353,0.023550190031528473
0.01736210472881794,9.818791295401752e-05,0.01736210472881794,2139.0,0.0001,164,2139,,,
,,,,,164,2144,0.017850417643785477,0.0002223479823442176,0.017850417643785477
0.017181601375341415,6.582593778148293e-05,0.017181601375341415,2149.0,0.0001,165,2149,,,
,,,,,165,2157,0.021394766867160797,0.00025762320728972554,0.021394766867160797
0.010310949757695198,4.482006625039503e-05,0.010310949757695198,2159.0,0.0001,166,2159,,,
0.009560368955135345,4.0708124288357794e-05,0.009560368955135345,2169.0,0.0001,166,2169,,,
,,,,,166,2170,0.02457824908196926,0.0006232527084648609,0.02457824908196926
0.017219001427292824,0.00010934033343801275,0.017219001427292824,2179.0,0.0001,167,2179,,,
,,,,,167,2183,0.03697725757956505,0.006383455824106932,0.03697725757956505
0.004050505347549915,1.423635330866091e-05,0.004050505347549915,2189.0,0.0001,168,2189,,,
,,,,,168,2196,0.023502515628933907,0.0003581448399927467,0.023502515628933907
0.0031077545136213303,1.1711894330801442e-05,0.0031077545136213303,2199.0,0.0001,169,2199,,,
0.05490465089678764,0.0005357967456802726,0.05490465089678764,2209.0,0.0001,169,2209,,,
,,,,,169,2209,0.02256232686340809,0.0003300092648714781,0.02256232686340809
0.02410435862839222,0.00016050047997850925,0.02410435862839222,2219.0,0.0001,170,2219,,,
,,,,,170,2222,0.03175128996372223,0.006698316894471645,0.03175128996372223
0.006512226536870003,2.4267897970275953e-05,0.006512226536870003,2229.0,0.0001,171,2229,,,
,,,,,171,2235,0.0208952184766531,0.00031700474210083485,0.0208952184766531
0.04424699768424034,0.0012589016696438193,0.04424699768424034,2239.0,0.0001,172,2239,,,
,,,,,172,2248,0.029478346928954124,0.0008514300570823252,0.029478346928954124
0.01929883100092411,0.0001132221077568829,0.01929883100092411,2249.0,0.0001,173,2249,,,
0.009371329098939896,4.5898457756266e-05,0.009371329098939896,2259.0,0.0001,173,2259,,,
,,,,,173,2261,0.01561057474464178,0.00010454019502503797,0.01561057474464178
0.00613465066999197,2.3606664399267174e-05,0.00613465066999197,2269.0,0.0001,174,2269,,,
,,,,,174,2274,0.0142179224640131,0.00015470411744900048,0.0142179224640131
0.016453810036182404,7.251036004163325e-05,0.016453810036182404,2279.0,0.0001,175,2279,,,
,,,,,175,2287,0.015670234337449074,0.0009135706350207329,0.015670234337449074
0.020334212109446526,0.0001541555393487215,0.020334212109446526,2289.0,0.0001,176,2289,,,
0.02899238094687462,0.0003003411693498492,0.02899238094687462,2299.0,0.0001,176,2299,,,
,,,,,176,2300,0.03684748709201813,0.0018005225574597716,0.03684748709201813
0.08875762671232224,0.0031581863295286894,0.08875762671232224,2309.0,0.0001,177,2309,,,
,,,,,177,2313,0.030488207936286926,0.001816647476516664,0.030488207936286926
0.004078257828950882,1.5578385500703007e-05,0.004078257828950882,2319.0,0.0001,178,2319,,,
,,,,,178,2326,0.017338277772068977,0.00032730368548072875,0.017338277772068977
0.06759561598300934,0.0014972491189837456,0.06759561598300934,2329.0,0.0001,179,2329,,,
0.003243205137550831,1.1533122233231552e-05,0.003243205137550831,2339.0,0.0001,179,2339,,,
,,,,,179,2339,0.017630843445658684,0.0001856874441727996,0.017630843445658684
0.0662577897310257,0.0019111582078039646,0.0662577897310257,2349.0,0.0001,180,2349,,,
,,,,,180,2352,0.025482123717665672,0.00045005622087046504,0.025482123717665672
0.0066388873383402824,2.8545702662086114e-05,0.0066388873383402824,2359.0,0.0001,181,2359,,,
,,,,,181,2365,0.01871013455092907,0.0004769957158714533,0.01871013455092907
0.016971394419670105,7.458935579052195e-05,0.016971394419670105,2369.0,0.0001,182,2369,,,
,,,,,182,2378,0.024132469668984413,0.0009160366025753319,0.024132469668984413
0.01599995046854019,7.713359082117677e-05,0.01599995046854019,2379.0,0.0001,183,2379,,,
0.0037412475794553757,1.4085032489674632e-05,0.0037412475794553757,2389.0,0.0001,183,2389,,,
,,,,,183,2391,0.020786166191101074,0.001447031507268548,0.020786166191101074
0.07136090844869614,0.002537170657888055,0.07136090844869614,2399.0,0.0001,184,2399,,,
,,,,,184,2404,0.021999457851052284,0.0008064665016718209,0.021999457851052284
0.0031340117566287518,1.1582358638406731e-05,0.0031340117566287518,2409.0,0.0001,185,2409,,,
,,,,,185,2417,0.010517571121454239,6.916798884049058e-05,0.010517571121454239
0.04184386134147644,0.0013138086069375277,0.04184386134147644,2419.0,0.0001,186,2419,,,
0.010072922334074974,4.1833645809674636e-05,0.010072922334074974,2429.0,0.0001,186,2429,,,
,,,,,186,2430,0.023232420906424522,0.000491723942104727,0.023232420906424522
0.11611171066761017,0.004311691969633102,0.11611171066761017,2439.0,0.0001,187,2439,,,
,,,,,187,2443,0.02813807874917984,0.0007770534139126539,0.02813807874917984
0.12458544969558716,0.01757601462304592,0.12458544969558716,2449.0,0.0001,188,2449,,,
,,,,,188,2456,0.020373716950416565,0.0014419028302654624,0.020373716950416565
0.028157010674476624,0.00016147649148479104,0.028157010674476624,2459.0,0.0001,189,2459,,,
0.09441044926643372,0.005926582030951977,0.09441044926643372,2469.0,0.0001,189,2469,,,
,,,,,189,2469,0.026448775082826614,0.0005185477784834802,0.026448775082826614
0.03943544626235962,0.0004638508253265172,0.03943544626235962,2479.0,0.0001,190,2479,,,
,,,,,190,2482,0.03398961201310158,0.002528860466554761,0.03398961201310158
0.02026447094976902,0.0001697494153631851,0.02026447094976902,2489.0,0.0001,191,2489,,,
,,,,,191,2495,0.014305091463029385,0.00010170480527449399,0.014305091463029385
0.028512941673398018,0.0006412224611267447,0.028512941673398018,2499.0,0.0001,192,2499,,,
,,,,,192,2508,0.02417563460767269,0.0005901943077333272,0.02417563460767269
0.02521713823080063,0.00026550324400886893,0.02521713823080063,2509.0,0.0001,193,2509,,,
0.0023897644132375717,1.2351472832961008e-05,0.0023897644132375717,2519.0,0.0001,193,2519,,,
,,,,,193,2521,0.01030194852501154,6.363009742926806e-05,0.01030194852501154
0.0033203228376805782,1.2831157619075384e-05,0.0033203228376805782,2529.0,0.0001,194,2529,,,
,,,,,194,2534,0.017596127465367317,0.00016533327288925648,0.017596127465367317
0.017525149509310722,9.926628263201565e-05,0.017525149509310722,2539.0,0.0001,195,2539,,,
,,,,,195,2547,0.01467643491923809,9.258295176550746e-05,0.01467643491923809
0.014638747088611126,0.00019760814029723406,0.014638747088611126,2549.0,0.0001,196,2549,,,
0.0030336615163832903,1.1297980563540477e-05,0.0030336615163832903,2559.0,0.0001,196,2559,,,
,,,,,196,2560,0.02390795201063156,0.00047247426118701696,0.02390795201063156
0.01330956444144249,5.449580930871889e-05,0.01330956444144249,2569.0,0.0001,197,2569,,,
,,,,,197,2573,0.013043050654232502,0.00010180981189478189,0.013043050654232502
0.02629482001066208,0.0001334916305495426,0.02629482001066208,2579.0,0.0001,198,2579,,,
,,,,,198,2586,0.02057057060301304,0.0003932104154955596,0.02057057060301304
0.02383500523865223,0.00018381868721917272,0.02383500523865223,2589.0,0.0001,199,2589,,,
0.0029715499840676785,1.0812748769239988e-05,0.0029715499840676785,2599.0,0.0001,199,2599,,,
,,,,,199,2599,0.028901759535074234,0.0014931830810382962,0.028901759535074234
0.029945630580186844,0.0002147346385754645,0.029945630580186844,2609.0,0.0001,200,2609,,,
,,,,,200,2612,0.023058082908391953,0.000322695734212175,0.023058082908391953
0.004143008962273598,1.5038300261949189e-05,0.004143008962273598,2619.0,0.0001,201,2619,,,
,,,,,201,2625,0.021765198558568954,0.00042581549496389925,0.021765198558568954
0.025892259553074837,0.00029784871730953455,0.025892259553074837,2629.0,0.0001,202,2629,,,
,,,,,202,2638,0.02159680612385273,0.0005045276484452188,0.02159680612385273
0.01794883981347084,6.918481813045219e-05,0.01794883981347084,2639.0,0.0001,203,2639,,,
0.03963552042841911,0.0002720561169553548,0.03963552042841911,2649.0,0.0001,203,2649,,,
,,,,,203,2651,0.02284165471792221,0.0010574510088190436,0.02284165471792221
0.001765002845786512,8.194676411221735e-06,0.001765002845786512,2659.0,0.0001,204,2659,,,
,,,,,204,2664,0.014927668496966362,0.00011921370605705306,0.014927668496966362
0.0030875043012201786,1.1223686669836752e-05,0.0030875043012201786,2669.0,0.0001,205,2669,,,
,,,,,205,2677,0.013223717920482159,8.283171337097883e-05,0.013223717920482159
0.020808206871151924,0.00020246574422344565,0.020808206871151924,2679.0,0.0001,206,2679,,,
0.07836492359638214,0.004191049374639988,0.07836492359638214,2689.0,0.0001,206,2689,,,
,,,,,206,2690,0.014577456749975681,0.0003720983222592622,0.014577456749975681
0.004814711399376392,1.6800666344352067e-05,0.004814711399376392,2699.0,0.0001,207,2699,,,
,,,,,207,2703,0.0320553258061409,0.0066071320325136185,0.0320553258061409
0.014077152125537395,7.685219316044822e-05,0.014077152125537395,2709.0,0.0001,208,2709,,,
,,,,,208,2716,0.017033139243721962,0.00011139741400256753,0.017033139243721962
0.004327429458498955,1.4991410353104584e-05,0.004327429458498955,2719.0,0.0001,209,2719,,,
0.013032134622335434,4.795645872945897e-05,0.013032134622335434,2729.0,0.0001,209,2729,,,
,,,,,209,2729,0.01002446562051773,6.060587111278437e-05,0.01002446562051773
0.002312156604602933,8.265724318334833e-06,0.002312156604602933,2739.0,0.0001,210,2739,,,
,,,,,210,2742,0.027916833758354187,0.00179752754047513,0.027916833758354187
0.017961040139198303,7.946888217702508e-05,0.017961040139198303,2749.0,0.0001,211,2749,,,
,,,,,211,2755,0.02503962442278862,0.0009290013695135713,0.02503962442278862
0.01813378743827343,0.00010722850129241124,0.01813378743827343,2759.0,0.0001,212,2759,,,
,,,,,212,2768,0.028935665264725685,0.006977998185902834,0.028935665264725685
0.00604099640622735,2.0679326553363353e-05,0.00604099640622735,2769.0,0.0001,213,2769,,,
0.019392291083931923,0.00011083862045779824,0.019392291083931923,2779.0,0.0001,213,2779,,,
,,,,,213,2781,0.020234037190675735,0.0001905129465740174,0.020234037190675735
0.012926057912409306,5.373873500502668e-05,0.012926057912409306,2789.0,0.0001,214,2789,,,
,,,,,214,2794,0.009375179186463356,4.124334009247832e-05,0.009375179186463356
0.006452534347772598,2.2413158148992807e-05,0.006452534347772598,2799.0,0.0001,215,2799,,,
,,,,,215,2807,0.02069803699851036,0.006648718845099211,0.02069803699851036
0.15442204475402832,0.006657992489635944,0.15442204475402832,2809.0,0.0001,216,2809,,,
0.037328992038965225,0.00020022926037199795,0.037328992038965225,2819.0,0.0001,216,2819,,,
,,,,,216,2820,0.037327561527490616,0.001066784025169909,0.037327561527490616
0.0035832165740430355,1.391173827869352e-05,0.0035832165740430355,2829.0,0.0001,217,2829,,,
,,,,,217,2833,0.02775103598833084,0.0004069262067787349,0.02775103598833084
0.0195680670440197,8.369769784621894e-05,0.0195680670440197,2839.0,0.0001,218,2839,,,
,,,,,218,2846,0.02278783917427063,0.0007096161716617644,0.02278783917427063
0.007063074503093958,3.1742791179567575e-05,0.007063074503093958,2849.0,0.0001,219,2849,,,
0.0044653816148638725,1.588891609571874e-05,0.0044653816148638725,2859.0,0.0001,219,2859,,,
,,,,,219,2859,0.020594991743564606,0.0009721211390569806,0.020594991743564606
0.027181876823306084,0.00022653678024653345,0.027181876823306084,2869.0,0.0001,220,2869,,,
,,,,,220,2872,0.027205074205994606,0.0006299203378148377,0.027205074205994606
0.00871155597269535,4.608481322065927e-05,0.00871155597269535,2879.0,0.0001,221,2879,,,
,,,,,221,2885,0.03360879793763161,0.002931042108684778,0.03360879793763161
0.015577220357954502,6.0065474826842546e-05,0.015577220357954502,2889.0,0.0001,222,2889,,,
,,,,,222,2898,0.014218599535524845,8.055649959715083e-05,0.014218599535524845
0.024863146245479584,0.0001674912782618776,0.024863146245479584,2899.0,0.0001,223,2899,,,
0.01972542516887188,9.521198080619797e-05,0.01972542516887188,2909.0,0.0001,223,2909,,,
,,,,,223,2911,0.027653394266963005,0.0005336647154763341,0.027653394266963005
0.008205546997487545,3.348960672155954e-05,0.008205546997487545,2919.0,0.0001,224,2919,,,
,,,,,224,2924,0.029191410169005394,0.0011559015838429332,0.029191410169005394
0.09312508255243301,0.0049176448956131935,0.09312508255243301,2929.0,0.0001,225,2929,,,
,,,,,225,2937,0.022141821682453156,0.0004970846348442137,0.022141821682453156
0.011860848404467106,4.652111965697259e-05,0.011860848404467106,2939.0,0.0001,226,2939,,,
0.012508711777627468,6.51026566629298e-05,0.012508711777627468,2949.0,0.0001,226,2949,,,
,,,,,226,2950,0.017843663692474365,0.00020175951067358255,0.017843663692474365
0.021660098806023598,0.00010316805128240958,0.021660098806023598,2959.0,0.0001,227,2959,,,
,,,,,227,2963,0.023011164739727974,0.0019534556195139885,0.023011164739727974
0.0058288658037781715,2.0821995349251665e-05,0.0058288658037781715,2969.0,0.0001,228,2969,,,
,,,,,228,2976,0.01857183873653412,0.00018566820654086769,0.01857183873653412
0.018491555005311966,0.00011480007378850132,0.018491555005311966,2979.0,0.0001,229,2979,,,
0.02504914253950119,0.00020499693346209824,0.02504914253950119,2989.0,0.0001,229,2989,,,
,,,,,229,2989,0.009282208979129791,4.905854075332172e-05,0.009282208979129791
0.039430953562259674,0.0005070768529549241,0.039430953562259674,2999.0,0.0001,230,2999,,,
,,,,,230,3002,0.015359275043010712,0.00016269467596430331,0.015359275043010712
0.05108078941702843,0.000746494741179049,0.05108078941702843,3009.0,0.0001,231,3009,,,
,,,,,231,3015,0.021692274138331413,0.001491190167143941,0.021692274138331413
0.027840152382850647,0.0003079791204072535,0.027840152382850647,3019.0,0.0001,232,3019,,,
,,,,,232,3028,0.021671215072274208,0.002373439958319068,0.021671215072274208
0.0035792412236332893,1.3174374544178136e-05,0.0035792412236332893,3029.0,0.0001,233,3029,,,
0.012241598218679428,6.586540257558227e-05,0.012241598218679428,3039.0,0.0001,233,3039,,,
,,,,,233,3041,0.011834102682769299,6.084325286792591e-05,0.011834102682769299
0.07843345403671265,0.003420330351218581,0.07843345403671265,3049.0,0.0001,234,3049,,,
,,,,,234,3054,0.023098332807421684,0.0003964453935623169,0.023098332807421684
0.004312631208449602,1.587027873029001e-05,0.004312631208449602,3059.0,0.0001,235,3059,,,
,,,,,235,3067,0.012314836494624615,8.840131340548396e-05,0.012314836494624615
0.02272043190896511,0.00029307379736565053,0.02272043190896511,3069.0,0.0001,236,3069,,,
0.010153274051845074,4.153985719312914e-05,0.010153274051845074,3079.0,0.0001,236,3079,,,
,,,,,236,3080,0.015430367551743984,0.0003490170056466013,0.015430367551743984
0.027343234047293663,0.0003405198804102838,0.027343234047293663,3089.0,0.0001,237,3089,,,
,,,,,237,3093,0.010841364040970802,7.017348252702504e-05,0.010841364040970802
0.006514930631965399,2.9359531254158355e-05,0.006514930631965399,3099.0,0.0001,238,3099,,,
,,,,,238,3106,0.020292142406105995,0.0004872980061918497,0.020292142406105995
0.028669361025094986,0.00014703787746839225,0.028669361025094986,3109.0,0.0001,239,3109,,,
0.0027747645508497953,1.0142196515516844e-05,0.0027747645508497953,3119.0,0.0001,239,3119,,,
,,,,,239,3119,0.011675801128149033,8.774985326454043e-05,0.011675801128149033
0.02242344245314598,0.00021673395531252027,0.02242344245314598,3129.0,0.0001,240,3129,,,
,,,,,240,3132,0.02039770595729351,0.0002771024592220783,0.02039770595729351
0.006248528137803078,2.6872461603488773e-05,0.006248528137803078,3139.0,0.0001,241,3139,,,
,,,,,241,3145,0.025374017655849457,0.004456785507500172,0.025374017655849457
0.029165716841816902,0.0004137322539463639,0.029165716841816902,3149.0,0.0001,242,3149,,,
,,,,,242,3158,0.0213801059871912,0.0008500256226398051,0.0213801059871912
0.011774558573961258,4.994656046619639e-05,0.011774558573961258,3159.0,0.0001,243,3159,,,
0.03382403776049614,0.00047221133718267083,0.03382403776049614,3169.0,0.0001,243,3169,,,
,,,,,243,3171,0.015448381192982197,0.00013215852959547192,0.015448381192982197
0.010794313624501228,4.0870265365811065e-05,0.010794313624501228,3179.0,0.0001,244,3179,,,
,,,,,244,3184,0.010808173567056656,9.406486060470343e-05,0.010808173567056656
0.003047114936634898,1.1189095857844222e-05,0.003047114936634898,3189.0,0.0001,245,3189,,,
,,,,,245,3197,0.013880523853003979,0.00021260186622384936,0.013880523853003979
0.0036239875480532646,1.373809118376812e-05,0.0036239875480532646,3199.0,0.0001,246,3199,,,
0.009067901410162449,3.143833237118088e-05,0.009067901410162449,3209.0,0.0001,246,3209,,,
,,,,,246,3210,0.016192039474844933,0.0005329201812855899,0.016192039474844933
0.0013827700167894363,5.288618012855295e-06,0.0013827700167894363,3219.0,0.0001,247,3219,,,
,,,,,247,3223,0.01810036413371563,0.00023847082047723234,0.01810036413371563
0.01723400317132473,8.534884545952082e-05,0.01723400317132473,3229.0,0.0001,248,3229,,,
,,,,,248,3236,0.0078110466711223125,3.8167745515238494e-05,0.0078110466711223125
0.02186499536037445,0.00020161541760899127,0.02186499536037445,3239.0,0.0001,249,3239,,,
0.0013404575875028968,5.291728939482709e-06,0.0013404575875028968,3249.0,0.0001,249,3249,,,
,,,,,249,3249,0.015312571078538895,0.00013280779239721596,0.015312571078538895
0.003939013462513685,1.565683305670973e-05,0.003939013462513685,3259.0,0.0001,250,3259,,,
,,,,,250,3262,0.013765943236649036,0.0004499820643104613,0.013765943236649036
0.006584944203495979,2.363546082051471e-05,0.006584944203495979,3269.0,0.0001,251,3269,,,
,,,,,251,3275,0.017938895151019096,0.00044910062570124865,0.017938895151019096
0.0056915283203125,2.291476630489342e-05,0.0056915283203125,3279.0,0.0001,252,3279,,,
,,,,,252,3288,0.007505400106310844,3.350380575284362e-05,0.007505400106310844
0.0052275159396231174,1.813320159271825e-05,0.0052275159396231174,3289.0,0.0001,253,3289,,,
0.027722615748643875,0.0002500330738257617,0.027722615748643875,3299.0,0.0001,253,3299,,,
,,,,,253,3301,0.02791261486709118,0.0020325868390500546,0.02791261486709118
0.00296575715765357,1.1022577382391319e-05,0.00296575715765357,3309.0,0.0001,254,3309,,,
,,,,,254,3314,0.013059272430837154,9.068847430171445e-05,0.013059272430837154
0.0035934550687670708,1.394224091200158e-05,0.0035934550687670708,3319.0,0.0001,255,3319,,,
,,,,,255,3327,0.01431131362915039,9.65894796536304e-05,0.01431131362915039
0.007410966791212559,2.6066107238875702e-05,0.007410966791212559,3329.0,0.0001,256,3329,,,
0.006358821410685778,2.348466296098195e-05,0.006358821410685778,3339.0,0.0001,256,3339,,,
,,,,,256,3340,0.011517834849655628,9.869910718407482e-05,0.011517834849655628
0.02594263292849064,0.0006514674169011414,0.02594263292849064,3349.0,0.0001,257,3349,,,
,,,,,257,3353,0.025436125695705414,0.0005719272303394973,0.025436125695705414
0.0022056621965020895,8.909921234590001e-06,0.0022056621965020895,3359.0,0.0001,258,3359,,,
,,,,,258,3366,0.013707976788282394,0.00011842701496789232,0.013707976788282394
0.008715913631021976,3.983737406088039e-05,0.008715913631021976,3369.0,0.0001,259,3369,,,
0.03650546818971634,0.000609289389103651,0.03650546818971634,3379.0,0.0001,259,3379,,,
,,,,,259,3379,0.017601516097784042,0.00024850910995155573,0.017601516097784042
0.10785595327615738,0.049747284501791,0.10785595327615738,3389.0,0.0001,260,3389,,,
,,,,,260,3392,0.022672204300761223,0.00422357302159071,0.022672204300761223
0.012757652439177036,4.4733722461387515e-05,0.012757652439177036,3399.0,0.0001,261,3399,,,
,,,,,261,3405,0.014414245262742043,0.00010504562669666484,0.014414245262742043
0.05720335617661476,0.001556425355374813,0.05720335617661476,3409.0,0.0001,262,3409,,,
,,,,,262,3418,0.03002358414232731,0.0013419920578598976,0.03002358414232731
0.01083023939281702,9.308425069320947e-05,0.01083023939281702,3419.0,0.0001,263,3419,,,
0.014656751416623592,6.352402124321088e-05,0.014656751416623592,3429.0,0.0001,263,3429,,,
,,,,,263,3431,0.01595401205122471,0.0001331991661572829,0.01595401205122471
0.018653463572263718,7.373372500296682e-05,0.018653463572263718,3439.0,0.0001,264,3439,,,
,,,,,264,3444,0.02035500481724739,0.0005360281793400645,0.02035500481724739
0.005648809485137463,2.3262113245436922e-05,0.005648809485137463,3449.0,0.0001,265,3449,,,
,,,,,265,3457,0.014543876051902771,0.0002198218717239797,0.014543876051902771
0.00438654376193881,1.5206236639642157e-05,0.00438654376193881,3459.0,0.0001,266,3459,,,
0.010308632627129555,4.931571675115265e-05,0.010308632627129555,3469.0,0.0001,266,3469,,,
,,,,,266,3470,0.01044448371976614,6.550391117343679e-05,0.01044448371976614
0.0020475462079048157,7.84902113082353e-06,0.0020475462079048157,3479.0,0.0001,267,3479,,,
,,,,,267,3483,0.022087369114160538,0.0004019731713924557,0.022087369114160538
0.021551869809627533,0.00013539893552660942,0.021551869809627533,3489.0,0.0001,268,3489,,,
,,,,,268,3496,0.026422951370477676,0.0006778142997063696,0.026422951370477676
0.07110349088907242,0.0020641658920794725,0.07110349088907242,3499.0,0.0001,269,3499,,,
0.011553160846233368,5.019803938921541e-05,0.011553160846233368,3509.0,0.0001,269,3509,,,
,,,,,269,3509,0.023810777813196182,0.0005684945499524474,0.023810777813196182
0.012270203791558743,6.319742533378303e-05,0.012270203791558743,3519.0,0.0001,270,3519,,,
,,,,,270,3522,0.01573955826461315,0.0004865872615482658,0.01573955826461315
0.00888810120522976,3.212879892089404e-05,0.00888810120522976,3529.0,0.0001,271,3529,,,
,,,,,271,3535,0.013430066406726837,0.00012798466195818037,0.013430066406726837
0.017565779387950897,0.00012488426000345498,0.017565779387950897,3539.0,0.0001,272,3539,,,
,,,,,272,3548,0.020479310303926468,0.0007590544410049915,0.020479310303926468
0.007711957208812237,3.229757567169145e-05,0.007711957208812237,3549.0,0.0001,273,3549,,,
0.006683988030999899,2.5452953195781447e-05,0.006683988030999899,3559.0,0.0001,273,3559,,,
,,,,,273,3561,0.012731867842376232,0.00011728535901056603,0.012731867842376232
0.01206125970929861,5.5139142205007374e-05,0.01206125970929861,3569.0,0.0001,274,3569,,,
,,,,,274,3574,0.018194453790783882,0.004325035959482193,0.018194453790783882
0.009782034903764725,3.8622994907200336e-05,0.009782034903764725,3579.0,0.0001,275,3579,,,
,,,,,275,3587,0.013612154871225357,0.00017929862951859832,0.013612154871225357
0.020865071564912796,0.00017020215454977006,0.020865071564912796,3589.0,0.0001,276,3589,,,
0.030550794675946236,0.0002544154122006148,0.030550794675946236,3599.0,0.0001,276,3599,,,
,,,,,276,3600,0.013484391383826733,0.00012836826499551535,0.013484391383826733
0.005835225339978933,2.2735970560461283e-05,0.005835225339978933,3609.0,0.0001,277,3609,,,
,,,,,277,3613,0.026806557551026344,0.006356185767799616,0.026806557551026344
0.03012056276202202,0.00017830505385063589,0.03012056276202202,3619.0,0.0001,278,3619,,,
,,,,,278,3626,0.02379745990037918,0.0006709678564220667,0.02379745990037918
0.16818024218082428,0.023752087727189064,0.16818024218082428,3629.0,0.0001,279,3629,,,
0.015229582786560059,7.669374463148415e-05,0.015229582786560059,3639.0,0.0001,279,3639,,,
,,,,,279,3639,0.044405702501535416,0.002627827925607562,0.044405702501535416
0.02731994539499283,0.00016036462329793721,0.02731994539499283,3649.0,0.0001,280,3649,,,
,,,,,280,3652,0.01554899848997593,9.872351074591279e-05,0.01554899848997593
0.0549156554043293,0.0026447935961186886,0.0549156554043293,3659.0,0.0001,281,3659,,,
,,,,,281,3665,0.030250202864408493,0.0007569685694761574,0.030250202864408493
0.014658717438578606,0.00011019616067642346,0.014658717438578606,3669.0,0.0001,282,3669,,,
,,,,,282,3678,0.01479111798107624,0.00035708394716493785,0.01479111798107624
0.05397582799196243,0.0010839994065463543,0.05397582799196243,3679.0,0.0001,283,3679,,,
0.005644620396196842,2.4864140868885443e-05,0.005644620396196842,3689.0,0.0001,283,3689,,,
